,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,contractSize,currency,option_type,root,root price,Quote_Time,ER Date,Expstring,Expiry,fee,daysout,OTM,ARR,PctOTM,callPITM,POW,PctFee,BidAskSpread
2397,AMZN240315C00140000,2023-06-14 19:26:41+00:00,140.0,10.2,10.5,10.75,-0.5,-4.6728973,1215.0,6830.0,36.24026162719727,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,10.6875,274.2447069916435,13.560000000000002,11.249837537738717,10.72445428661816,37.285413914762266,62.714586085237734,8.452625751344511,2.3255813953488373
2398,AMZN240315C00145000,2023-06-14 19:38:16+00:00,145.0,8.6,8.7,8.9,-0.28999996,-3.2620919,61.0,1377.0,35.35831243896483,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,8.85,274.2447069916435,18.560000000000002,9.315654943531007,14.67889908256881,32.74781886785208,67.25218113214791,6.999367288832648,2.2471910112359668
2399,AMZN240315C00150000,2023-06-14 18:00:01+00:00,150.0,7.0,7.15,7.35,-0.19999981,-2.7777753,59.0,5052.0,34.69303588867187,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,7.3,274.2447069916435,23.560000000000002,7.68409955794083,18.633343878519455,28.495269536426303,71.5047304635737,5.773489402087947,2.7210884353741402
2400,AMZN240315C00155000,2023-06-14 18:58:20+00:00,155.0,5.76,5.8,6.0,-0.089999676,-1.5384561,24.0,2938.0,34.03691452026367,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,5.95,274.2447069916435,28.560000000000002,6.263067447910677,22.587788674470104,24.500823073173244,75.49917692682675,4.705789307181272,3.333333333333336
2401,AMZN240315C00160000,2023-06-14 19:49:45+00:00,160.0,4.66,4.75,4.9,-0.24000025,-4.897964,15.0,2945.0,33.57000024414062,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,4.862500000000001,274.2447069916435,33.56,5.118347137053054,26.542233470420754,20.926034082172794,79.07396591782721,3.8456975640620064,3.0612244897959253
2402,AMZN240315C00165000,2023-06-14 19:34:36+00:00,165.0,3.8,3.8,4.0,-0.16000009,-4.040406,22.0,904.0,33.22210333251954,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,3.95,274.2447069916435,38.56,4.157834692310449,30.4966782663714,17.766024683574017,82.23397531642598,3.1240113888010126,5.000000000000004
2403,AMZN240315C00170000,2023-06-13 19:10:09+00:00,170.0,3.2,3.05,3.25,0.0,0.0,6.0,1449.0,32.91082714843749,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,3.2,274.2447069916435,43.56,3.368372408960364,34.451123062322054,14.970307962312718,85.02969203768728,2.530844669408415,6.1538461538461595
2404,AMZN240315C00175000,2023-06-14 18:23:13+00:00,175.0,2.3,2.48,2.67,-0.24000001,-9.448819,3.0,594.0,32.794861511230465,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,2.6225,274.2447069916435,48.56,2.7604864507807982,38.4055678582727,12.644674066541462,87.35532593345854,2.074106295476115,7.1161048689138555
2405,AMZN240315C00180000,2023-06-14 18:09:20+00:00,180.0,1.86,1.99,2.17,-0.00999999,-0.53475887,2.0,119.0,32.617861328124995,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,2.125,274.2447069916435,53.56,2.236809802825242,42.36001265422335,10.579755854506201,89.4202441454938,1.6806390382790257,8.294930875576034
2406,AMZN240315C00185000,2023-06-14 19:16:08+00:00,185.0,1.62,1.63,1.77,-0.07000005,-4.1420145,6.0,87.0,32.51410260009765,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240315,2024-03-15,1.7349999999999999,274.2447069916435,58.56,1.8262894154831975,46.314457450174,8.84447906343156,91.15552093656844,1.3721923441948751,7.909604519774018
2407,AMZN240621C00045000,2023-06-06 15:27:57+00:00,45.0,84.05,82.95,85.35,0.0,0.0,2.0,157.0,79.66328930664062,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240621,2024-06-21,84.75,372.2447069916435,-81.44,65.72332898717856,-64.40999683644417,90.04567135252299,9.954328647477013,67.02783929136349,2.8119507908611503
2408,AMZN240621C00050000,2023-06-08 15:58:28+00:00,50.0,78.2,78.35,80.15,0.0,0.0,20.0,816.0,73.1447998046875,REGULAR,USD,call,AMZN,126.44,2023-06-14 18:07:37.315922,2/1/2023 2:59,20240621,2024-06-21,79.7,372.2447069916435,-76.44,61.80707162570067,-60.455552040493515,89.54355342606347,10.456446573936532,63.03385004745334,2.2457891453524783
